Unnamed: 0_x,hotel_id,hotel_name_x,url,Comodidades,Limpeza,Conforto,Custo-benefício,Localização,Total,WiFi gratuito,number_of_ratings,Unnamed: 0_y,room_id,hotel_name_y,city_name,accommodation_type,room_name,room_surface_in_m2,room_facilities
548,8276849,Charmoso Studio próximo a praia de Jurerê ELU201,https://www.booking.com/hotel/br/charmoso-studio-proximo-a-praia-de-jurere-elu201.html,10.0,9.8,9.8,9.5,9.8,9.6,10.0,10,889,827684901,Charmoso Studio próximo a praia de Jurerê ELU201,Florianópolis,apartment,Apartamento Estúdio,38.0,"['TV', 'Geladeira', 'Roteador wireless', 'Forno', 'Torradeira', 'Ar-condicionado', 'Ferro de passar roupa', 'Tomada perto da cama', 'Taças de vinho', 'Cozinha compacta', 'Guarda-roupa ou armário', 'Acessível por elevador', 'Papel higiênico', 'Micro-ondas', 'Chuveiro', 'Fogão', 'Banheiro privativo', 'Chave de acesso', 'Mesa de jantar', 'Vista para uma rua tranquila', 'Andares superiores acessíveis por elevador', 'Travesseiro comum', 'Varal para secar roupas', 'Ventilador', 'Área de estar', 'TV de tela plana', 'Roupa de cama', 'Flat particular em prédio', 'Vaso sanitário', 'Sofá-cama', 'Chaleira/cafeteira', 'Toalhas', 'Área para refeições', 'Utensílios de cozinha', 'Cesto de lixo']"
549,8275895,Apto duplex lindo e moderno com jacuzzi JRR410,https://www.booking.com/hotel/br/apto-duplex-lindo-e-moderno-com-jacuzzi-jrr410.html,10.0,10.0,10.0,10.0,10.0,10.0,,1,890,827589501,Apto duplex lindo e moderno com jacuzzi JRR410,Florianópolis,apartment,Apartamento Duplex,65.0,"['Chave de acesso', 'Geladeira', 'Vista da cidade', 'Travesseiro comum', 'Vista', 'Taças de vinho', 'Banheiro adicional', 'Micro-ondas', 'Frigobar', 'Tomada perto da cama', 'Fogão', 'Utensílios de cozinha', 'TV de tela plana', 'Área para refeições', 'Roteador wireless', 'Chuveiro', 'Flat particular em prédio', 'Toalete adicional', 'Toalhas', 'Mesa de jantar', 'Cesto de lixo', 'Roupa de cama', 'Vaso sanitário', 'Guarda-roupa ou armário', 'Sofá', 'Terraço', 'Forno', 'TV', 'Andares superiores acessíveis por elevador', 'Área de estar', 'Cozinha', 'Secadora de roupas', 'Ar-condicionado', 'Acessível por elevador', 'Vista para uma rua tranquila', 'Jacuzzi', 'Banheiro privativo']"
550,8273794,Charmoso apto com churrasqueira em Jurerê EIA205,https://www.booking.com/hotel/br/charmoso-apto-com-churrasqueira-em-jurere-eia205.html,7.5,7.5,7.5,7.5,10.0,7.0,,1,891,827379401,Charmoso apto com churrasqueira em Jurerê EIA205,Florianópolis,apartment,Apartamento de 1 Quarto,50.0,"['Geladeira', 'Cozinha', 'Utensílios de cozinha', 'Tomada perto da cama', 'TV', 'Máquina de lavar roupas', 'Chaleira elétrica', 'Sofá-cama', 'Terraço', 'TV de tela plana', 'Churrasqueira', 'Banheiro privativo', 'Máquina de café', 'Vista da cidade', 'Área de estar', 'Roupa de cama', 'Forno', 'Taças de vinho', 'Varal para secar roupas', 'Ventilador', 'Ar-condicionado', 'Secador de cabelo', 'Guarda-roupa ou armário', 'Roteador wireless', 'Comodidades para passar roupa', 'Toalhas', 'Cesto de lixo', 'Andares superiores acessíveis somente por escada', 'Torradeira', 'Vaso sanitário', 'Flat particular em prédio', 'Chave de acesso', 'Chuveiro', 'Mesa de jantar', 'Fogão', 'Micro-ondas', 'Área para refeições', 'Travesseiro comum']"
551,8273684,Apto em ótima localização a 100m da praia CSG305,https://www.booking.com/hotel/br/apto-em-otima-localizacao-a-200m-da-praia-csg305.html,8.3,8.3,8.3,7.5,9.2,7.7,,3,892,827368401,Apto em ótima localização a 100m da praia CSG305,Florianópolis,apartment,Apartamento de 1 Quarto,40.0,"['Micro-ondas', 'Vaso sanitário', 'Utensílios de cozinha', 'Vista da cidade', 'Forno', 'Acessível por elevador', 'Varal para secar roupas', 'Flat particular em prédio', 'Andares superiores acessíveis por elevador', 'Mesa de jantar', 'Área de estar', 'Cesto de lixo', 'Geladeira', 'Toalhas', 'Sofá-cama', 'Fogão', 'Guarda-roupa ou armário', 'Taças de vinho', 'Travesseiro comum', 'Papel higiênico', 'Chaleira elétrica', 'Chuveiro', 'TV de tela plana', 'Roteador wireless', 'Chave de acesso', 'Cozinha compacta', 'TV', 'Ar-condicionado', 'Área para refeições', 'Banheiro privativo', 'Tomada perto da cama', 'Roupa de cama']"
553,8272734,Apto com bela vista para a praia CET602,https://www.booking.com/hotel/br/apto-com-bela-vista-para-a-praia-cet602.html,2.5,5.0,2.5,2.5,10.0,4.0,,1,894,827273401,Apto com bela vista para a praia CET602,Balneário Camboriú,apartment,Apartamento de 3 Quartos,120.0,"['Vista do mar', 'Área de estar', 'Toalhas', 'Banheiro privativo', 'Andares superiores acessíveis por elevador', 'Cozinha', 'Máquina de lavar roupas', 'Fogão', 'Tomada perto da cama', 'Sofá', 'Micro-ondas', 'Vista', 'Torradeira', 'Chaleira elétrica', 'Área para refeições', 'Guarda-roupa ou armário', 'TV', 'TV de tela plana', 'Flat particular em prédio', 'Roupa de cama', 'Roteador wireless', 'Vaso sanitário', 'Móveis na área externa', 'Papel higiênico', 'Forno', 'Acessível por elevador', 'Cesto de lixo', 'Ar-condicionado', 'Varal para secar roupas', 'Utensílios de cozinha', 'Taças de vinho', 'Chave de acesso', 'Geladeira', 'Mesa de jantar', 'Terraço', 'Máquina de café', 'Travesseiro comum', 'Chuveiro']"
554,8272224,Cobertura com vista privilegiada da praia ASR304,https://www.booking.com/hotel/br/cobertura-com-vista-privilegiada-da-praia-asr304.html,3.8,7.5,7.5,3.8,10.0,4.0,,2,895,827222401,Cobertura com vista privilegiada da praia ASR304,Florianópolis,apartment,Apartamento na Cobertura,90.0,"['Área de estar', 'Fogão', 'Área para refeições', 'Piscina na cobertura', 'Mesa de jantar', 'Chaleira elétrica', 'Cozinha', 'Comodidades para passar roupa', 'Travesseiro comum', 'Utensílios de cozinha', 'Cesto de lixo', 'Sofá-cama', 'Vaso sanitário', 'Chave de acesso', 'Taças de vinho', 'Chuveiro', 'Área de refeições externa', 'Piscina privativa', 'Roteador wireless', 'Geladeira', 'Secador de cabelo', 'TV', 'Ar-condicionado', 'Toalhas', 'Máquina de café', 'Acessível por elevador', 'Flat particular em prédio', 'Banheiro adicional', 'Papel higiênico', 'Micro-ondas', 'Piscina com vista', 'Vista', 'Torradeira', 'Varal para secar roupas', 'Forno', 'Terraço', 'Churrasqueira', 'Vista do mar', 'Banheiro privativo', 'Guarda-roupa ou armário', 'Andares superiores acessíveis por elevador', 'Máquina de lavar roupas', 'Tomada perto da cama', 'Roupa de cama', 'Móveis na área externa', 'TV de tela plana']"
555,8269092,Belo apto com varanda a 150m do mar ABC202,https://www.booking.com/hotel/br/belo-apto-com-varanda-a-150m-do-mar-abc202.html,10.0,10.0,8.8,8.8,8.8,10.0,,2,896,826909201,Belo apto com varanda a 150m do mar ABC202,Itajaí,apartment,Apartamento de 3 Quartos,130.0,"['Secador de cabelo', 'Andares superiores acessíveis por elevador', 'Vaso sanitário', 'Chave de acesso', 'Roteador wireless', 'Canais a cabo', 'TV de tela plana', 'Geladeira', 'Torradeira', 'Vista para uma rua tranquila', 'Travesseiro comum', 'TV', 'Acessível por elevador', 'Flat particular em prédio', 'Taças de vinho', 'Terraço', 'Cozinha', 'Vista', 'Forno', 'Tomada perto da cama', 'Chuveiro', 'Churrasqueira', 'Mesa de jantar', 'Área para refeições', 'Toalhas', 'Cesto de lixo', 'Máquina de lavar roupas', 'Área de estar', 'Fogão', 'Guarda-roupa ou armário', 'Banheiro privativo', 'Sofá-cama', 'Roupa de cama', 'Micro-ondas', 'Papel higiênico', 'Toalete adicional', 'Utensílios de cozinha', 'Ar-condicionado', 'Vista do pátio interno']"
558,8254613,Studio aconchegante a 130m do mar TOCA152,https://www.booking.com/hotel/br/toca152.html,7.9,8.9,8.6,9.6,10.0,8.6,,7,899,825461301,Studio aconchegante a 130m do mar TOCA152,Florianópolis,holiday_home,Villa,36.0,"['Ar-condicionado', 'Taças de vinho', 'Geladeira', 'Varal para secar roupas', 'Arara para roupas', 'Torradeira', 'TV de tela plana', 'TV', 'Cozinha compacta', 'Tomada perto da cama', 'Chave de acesso', 'Móveis na área externa', 'Forno', 'Chuveiro', 'Utensílios de cozinha', 'Área de refeições externa', 'Micro-ondas', 'Vista do jardim', 'Travesseiro comum', 'Vaso sanitário', 'Mesa de jantar', 'Área para refeições', 'Papel higiênico', 'Máquina de café', 'Cesto de lixo', 'Terraço', 'Banheiro privativo', 'Roteador wireless', 'Fogão', 'Secador de cabelo', 'Roupa de cama', 'Toalhas', 'Área de estar', 'Toda a unidade localizada no térreo']"
563,8197014,Apartamento pé na areia com vista mar CET802,https://www.booking.com/hotel/br/apartamento-pe-na-areia-com-vista-mar-cet802.html,10.0,10.0,10.0,10.0,10.0,10.0,,1,904,819701401,Apartamento pé na areia com vista mar CET802,Balneário Camboriú,apartment,Apartamento com Vista do Mar,100.0,"['Utensílios de cozinha', 'TV', 'Área para refeições', 'Cesto de lixo', 'Mesa de jantar', 'TV de tela plana', 'Tomada perto da cama', 'Varal para secar roupas', 'Toalhas', 'Acessível por elevador', 'Guarda-roupa ou armário', 'Taças de vinho', 'Comodidades para passar roupa', 'Andares superiores acessíveis por elevador', 'Cozinha', 'Chave de acesso', 'Vista do mar', 'Terraço', 'Roupa de cama', 'Papel higiênico', 'Travesseiro comum', 'Máquina de lavar roupas', 'Ar-condicionado', 'Vista', 'Fogão', 'Flat particular em prédio', 'Roteador wireless', 'Secador de cabelo', 'Ventilador', 'Forno', 'Micro-ondas', 'Geladeira', 'Banheiro privativo', 'Área de estar', 'Vaso sanitário', 'Torradeira', 'Sofá']"
564,8185726,Apto novo e moderno em Jurerê Internacional EPC204,https://www.booking.com/hotel/br/apto-novo-e-moderno-em-jurere-internacional-epc204.html,5.0,10.0,7.5,5.0,7.5,7.0,,1,905,818572601,Apto novo e moderno em Jurerê Internacional EPC204,Florianópolis,apartment,Apartamento de 2 Quartos,105.0,"['Móveis na área externa', 'Secador de cabelo', 'Tomada perto da cama', 'Forno', 'Comodidades para passar roupa', 'Varal para secar roupas', 'Cozinha', 'Área para refeições', 'Geladeira', 'Produtos de higiene pessoal gratuitos', 'Travesseiro comum', 'Ar-condicionado', 'Acessível por elevador', 'Toalhas', 'Máquina de café', 'Cesto de lixo', 'Utensílios de cozinha', 'Vista para uma rua tranquila', 'Vaso sanitário', 'Banheiro privativo', 'Andares superiores acessíveis por elevador', 'Flat particular em prédio', 'Sofá-cama', 'Máquina de lavar roupas', 'Taças de vinho', 'Fogão', 'Terraço', 'Chuveiro', 'TV', 'Mesa de jantar', 'Torradeira', 'Guarda-roupa ou armário', 'Área de refeições externa', 'Área de estar', 'Roupa de cama', 'Chaleira elétrica', 'TV de tela plana', 'Roteador wireless', 'Micro-ondas']"
566,8177782,Studio aconchegante a 300m da praia Jurerê EBT108,https://www.booking.com/hotel/br/studio-aconchegante-a-300m-da-praia-jurere-ebt108.html,10.0,10.0,10.0,10.0,10.0,10.0,,1,907,817778201,Studio aconchegante a 300m da praia Jurerê EBT108,Florianópolis,apartment,Apartamento Estúdio,38.0,"['Torradeira', 'Guarda-roupa ou armário', 'Papel higiênico', 'Chuveiro', 'Cesto de lixo', 'Utensílios de cozinha', 'Área para refeições', 'Área de estar', 'Fogão', 'Vaso sanitário', 'Geladeira', 'Roteador wireless', 'Toalhas', 'Ar-condicionado', 'Banheiro compartilhado', 'TV', 'Vista para uma rua tranquila', 'Cozinha compacta', 'Varal para secar roupas', 'Máquina de café', 'Taças de vinho', 'Micro-ondas', 'Travesseiro comum', 'Forno', 'Sofá-cama', 'Tomada perto da cama', 'Comodidades para passar roupa', 'Roupa de cama', 'Mesa de jantar', 'TV de tela plana', 'Secador de cabelo']"
567,8153369,Cabana do Papai Noel em Gramado RAR065,https://www.booking.com/hotel/br/chale-do-papai-noel-em-gramado-rar065.html,7.0,7.5,8.0,6.5,8.5,7.0,,5,908,815336901,Cabana do Papai Noel em Gramado RAR065,Gramado,holiday_home,Casa de 1 Quarto,45.0,"['TV de tela plana', 'Secador de cabelo', 'Cesto de lixo', 'Utensílios de cozinha', 'Cozinha compacta', 'Chuveiro', 'Torradeira', 'Papel higiênico', 'Vista do jardim', 'Banheiro compartilhado', 'Sofá-cama', 'Chaleira elétrica', 'Toalhas', 'Vista da montanha', 'Área para refeições', 'Canais a cabo', 'Ar-condicionado', 'TV', 'Micro-ondas', 'Arara para roupas', 'Travesseiro comum', 'Comodidades para passar roupa', 'Taças de vinho', 'Fogão', 'Forno', 'Roteador wireless', 'Área de estar', 'Roupa de cama', 'Vaso sanitário', 'Toda a unidade localizada no térreo', 'Geladeira', 'Mesa de jantar', 'Tomada perto da cama']"
568,8113909,Lindo studio moderno a 300m da praia Jurerê ELU106,https://www.booking.com/hotel/br/lindo-studio-aconchegante-a-300m-da-praia-jurere-elu106.html,7.5,7.5,7.5,6.7,9.2,6.7,,3,909,811390901,Lindo studio moderno a 300m da praia Jurerê ELU106,Florianópolis,apartment,Apartamento Estúdio,50.0,"['Chaleira elétrica', 'Sofá-cama', 'Taças de vinho', 'Cesto de lixo', 'Ar-condicionado', 'Sofá', 'Cozinha', 'Utensílios de cozinha', 'Forno', 'Área de estar', 'Roteador wireless', 'Canais a cabo', 'Andares superiores acessíveis por elevador', 'Chuveiro', 'Vaso sanitário', 'TV de tela plana', 'Piscina com vista', 'Micro-ondas', 'Varal para secar roupas', 'Banheiro privativo', 'Comodidades para passar roupa', 'Mesa de jantar', 'TV', 'Guarda-roupa ou armário', 'Papel higiênico', 'Secador de cabelo', 'Acessível por elevador', 'Geladeira', 'Vista para uma rua tranquila', 'Fogão', 'Travesseiro comum', 'Toalhas', 'Roupa de cama', 'Torradeira', 'Tomada perto da cama', 'Área para refeições']"
569,8101496,Ótimo apto próx ao centrinho de Sto Antônio RRE201,https://www.booking.com/hotel/br/apto-bem-localizado-facil-acesso-as-praias-rre201.html,9.2,10.0,10.0,10.0,9.2,9.3,,3,910,810149601,Ótimo apto próx ao centrinho de Sto Antônio RRE201,Florianópolis,apartment,Apartamento de 1 Quarto,46.0,"['Terraço', 'Travesseiro comum', 'Cesto de lixo', 'Geladeira', 'Taças de vinho', 'Cozinha', 'Banheiro compartilhado', 'TV de tela plana', 'Área de estar', 'Sofá-cama', 'Tomada perto da cama', 'Mesa de jantar', 'Forno', 'Roupa de cama', 'Chuveiro', 'Vista da montanha', 'Churrasqueira', 'Ar-condicionado', 'Máquina de lavar roupas', 'Roteador wireless', 'Micro-ondas', 'Área para refeições', 'Vista da cidade', 'Secador de cabelo', 'Fogão', 'TV', 'Torradeira', 'Papel higiênico', 'Utensílios de cozinha', 'Vaso sanitário', 'Produtos de higiene pessoal gratuitos', 'Comodidades para passar roupa', 'Guarda-roupa ou armário', 'Toalhas']"
570,8097450,Casa em ótima localização no Centro VISE059,https://www.booking.com/hotel/br/casa-em-otima-localizacao-no-centro-vise059.html,7.0,7.2,7.2,7.5,8.5,7.8,,10,911,809745001,Casa em ótima localização no Centro VISE059,Florianópolis,holiday_home,Casa de 2 Quartos,89.0,"['Chaleira elétrica', 'Cozinha', 'Produtos de higiene pessoal gratuitos', 'Chuveiro', 'Área de estar', 'Área para refeições', 'Roteador wireless', 'TV', 'Geladeira', 'Internet sem fio (Wi-Fi)', 'Banheiro compartilhado', 'Roupa de cama', 'Comodidades para passar roupa', 'Internet', 'Ar-condicionado', 'Terraço', 'Vista da cidade', 'Cesto de lixo', 'Tomada perto da cama', 'TV de tela plana', 'Secador de cabelo', 'Sofá-cama', 'Utensílios de cozinha', 'Travesseiro comum', 'Toalhas', 'Vaso sanitário', 'Máquina de lavar roupas', 'Forno', 'Varal para secar roupas', 'Arara para roupas', 'Micro-ondas', 'Taças de vinho', 'Mesa de jantar', 'Torradeira', 'Fogão']"
571,8097347,Casa ampla c/ pátio gramado e churrasqueira VDC001,https://www.booking.com/hotel/br/casa-ampla-c-47-patio-gramado-e-churrasqueira-vdc001-florianopolis.html,7.5,10.0,7.5,10.0,10.0,8.0,,1,912,809734701,Casa ampla c/ pátio gramado e churrasqueira VDC001,Florianópolis,holiday_home,Casa de 3 Quartos,160.0,"['Ventilador', 'Cozinha', 'Área para refeições', 'Internet sem fio (Wi-Fi)', 'Vista da cidade', 'Cesto de lixo', 'Vaso sanitário', 'Churrasqueira', 'Chuveiro', 'Torradeira', 'Roteador wireless', 'Travesseiro comum', 'Toalhas', 'Sofá', 'Ar-condicionado', 'Papel higiênico', 'Fogão', 'TV', 'Vista do pátio interno', 'Secador de cabelo', 'Comodidades para passar roupa', 'Banheiro compartilhado', 'Vista do jardim', 'Tomada perto da cama', 'Utensílios de cozinha', 'Banheiro privativo', 'Arara para roupas', 'Área de estar', 'Mesa de jantar', 'Varal para secar roupas', 'Roupa de cama', 'Vista para uma rua tranquila', 'Internet', 'Geladeira', 'Terraço', 'TV de tela plana', 'Taças de vinho', 'Guarda-roupa ou armário']"
572,8091389,Apto vista mar a poucos metros da P. Brava CTA022,https://www.booking.com/hotel/br/apartamento-vista-mar-a-200m-da-praia-brava-cta022.html,9.1,8.4,9.4,8.8,9.4,9.4,,8,913,809138901,Apto vista mar a poucos metros da P. Brava CTA022,Florianópolis,apartment,Apartamento de 3 Quartos,195.0,"['Tomada perto da cama', 'Ventilador', 'Banheiro privativo', 'Banheiro compartilhado', 'Ar-condicionado', 'Vaso sanitário', 'Área para refeições', 'Toalhas', 'Secador de cabelo', 'Micro-ondas', 'Comodidades para passar roupa', 'Papel higiênico', 'Guarda-roupa ou armário', 'Canais a cabo', 'Máquina de café', 'Terraço', 'Chuveiro', 'Taças de vinho', 'Fogão', 'Produtos de higiene pessoal gratuitos', 'Roupa de cama', 'Internet sem fio (Wi-Fi)', 'Vista da montanha', 'Cozinha', 'Torradeira', 'Sofá', 'Cesto de lixo', 'Geladeira', 'Utensílios de cozinha', 'Vista da piscina', 'Máquina de lavar roupas', 'Churrasqueira', 'Varal para secar roupas', 'Forno', 'Área de estar', 'TV', 'Internet', 'TV de tela plana', 'Travesseiro comum', 'Roteador wireless', 'Vista do mar', 'Mesa de jantar']"
573,8090970,Linda e ampla casa na Costa da Lagoa CCL004,https://www.booking.com/hotel/br/casa-em-meio-a-natureza-na-beira-da-lagoa-ccl004.html,3.8,5.0,7.5,5.0,2.5,1.0,,2,914,809097001,Linda e ampla casa na Costa da Lagoa CCL004,Florianópolis,holiday_home,Casa de 2 Quartos,70.0,[]
574,8080083,Linda cobertura com terraço no Santinho CAC302,https://www.booking.com/hotel/br/linda-cobertura-com-terraco-no-santinho-cac302.html,7.5,7.5,6.2,6.2,7.5,8.0,,2,915,808008301,Linda cobertura com terraço no Santinho CAC302,Florianópolis,apartment,Apartamento de 2 Quartos,90.0,"['Canais a cabo', 'Churrasqueira', 'Terraço', 'Varal para secar roupas', 'Área para refeições', 'Vista', 'Roupa de cama', 'Cozinha', 'Área de estar', 'Travesseiro comum', 'Papel higiênico', 'Andares superiores acessíveis por elevador', 'TV de tela plana', 'Utensílios de cozinha', 'Chuveiro', 'Vaso sanitário', 'Produtos de higiene pessoal gratuitos', 'Ar-condicionado', 'Guarda-roupa ou armário', 'Geladeira', 'Vista da montanha', 'TV', 'Roteador wireless', 'Taças de vinho', 'Torradeira', 'Banheiro privativo', 'Internet sem fio (Wi-Fi)', 'Mesa de jantar', 'Tomada perto da cama', 'Acessível por elevador', 'Internet', 'Toalhas', 'Móveis na área externa', 'Forno', 'Sofá', 'Vista do mar', 'Máquina de café', 'Secador de cabelo', 'Comodidades para passar roupa', 'Micro-ondas', 'Cesto de lixo', 'Fogão']"
575,8079715,Apto requintado e aconchegante 150m do mar ABC204,https://www.booking.com/hotel/br/apto-requintado-e-aconchegante-150m-do-mar-abc204.html,9.0,8.8,8.8,7.9,8.8,8.8,,6,916,807971501,Apto requintado e aconchegante 150m do mar ABC204,Itajaí,apartment,Apartamento de 3 Quartos,110.0,"['TV', 'Cozinha', 'Ar-condicionado', 'Vista do pátio interno', 'Canais a cabo', 'Utensílios de cozinha', 'Toalhas', 'Mesa de jantar', 'Secador de cabelo', 'Vaso sanitário', 'Roteador wireless', 'Torradeira', 'Acessível por elevador', 'Máquina de lavar roupas', 'Varal para secar roupas', 'Internet sem fio (Wi-Fi)', 'Travesseiro comum', 'Chuveiro', 'Área para refeições', 'Máquina de café', 'Micro-ondas', 'Cesto de lixo', 'Terraço', 'Tomada perto da cama', 'Churrasqueira', 'Geladeira', 'Produtos de higiene pessoal gratuitos', 'Sofá', 'Forno', 'TV de tela plana', 'Comodidades para passar roupa', 'Secadora de roupas', 'Roupa de cama', 'Banheiro privativo', 'Mesa de trabalho', 'Taças de vinho', 'Andares superiores acessíveis por elevador', 'Sabonete', 'Área de estar', 'Guarda-roupa ou armário', 'Internet', 'Fogão', 'Papel higiênico', 'Vista da piscina', 'Shampoo']"
577,8077259,"Studio elegante e novo, ótima localização SSG210",https://www.booking.com/hotel/br/studio-elegante-e-novo-otima-localizacao-ssg210.html,8.2,8.9,7.5,6.8,7.5,7.6,,7,918,807725901,"Studio elegante e novo, ótima localização SSG210",Florianópolis,apartment,Apartamento Estúdio,25.0,"['Torradeira', 'Máquina de café', 'Mesa de jantar', 'Fogão', 'Acessível por elevador', 'Secador de cabelo', 'Tomada perto da cama', 'Utensílios de cozinha', 'Chuveiro', 'Cesto de lixo', 'Toalhas', 'Mesa de trabalho', 'TV', 'Piscina na cobertura', 'Área de estar', 'Comodidades para passar roupa', 'Vaso sanitário', 'Roteador wireless', 'Roupa de cama', 'Ar-condicionado', 'Internet', 'Chaleira elétrica', 'Geladeira', 'Forno', 'Área para refeições', 'Guarda-roupa ou armário', 'Vista da cidade', 'Varal para secar roupas', 'Vista da montanha', 'Banheiro privativo', 'Internet sem fio (Wi-Fi)', 'Travesseiro comum', 'Cozinha', 'Micro-ondas', 'Secadora de roupas', 'Taças de vinho', 'TV de tela plana', 'Produtos de higiene pessoal gratuitos', 'Andares superiores acessíveis por elevador']"
578,8056200,Apartamento moderno e sofisticado em Jurerê 200m do mar JRR103,https://www.booking.com/hotel/br/apartamento-moderno-e-sofisticado-em-jurere-200m-do-mar-jrr103.html,8.8,8.8,8.8,8.8,10.0,10.0,,2,919,805620001,Apartamento moderno e sofisticado em Jurerê 200m do mar JRR103,Florianópolis,apartment,Apartamento de 2 Quartos,70.0,"['Banheiro privativo', 'Taças de vinho', 'Cesto de lixo', 'Utensílios de cozinha', 'Terraço', 'Guarda-roupa ou armário', 'Vista da montanha', 'Geladeira', 'Área de estar', 'Sofá', 'Forno', 'Máquina de lavar roupas', 'Comodidades para passar roupa', 'Varal para secar roupas', 'Andares superiores acessíveis por elevador', 'TV', 'Chuveiro', 'Vista para uma rua tranquila', 'Mesa de jantar', 'Roupa de cama', 'Tomada perto da cama', 'Internet', 'Roteador wireless', 'Ar-condicionado', 'Toalhas', 'Vaso sanitário', 'Máquina de café', 'Produtos de higiene pessoal gratuitos', 'TV de tela plana', 'Sofá-cama', 'Fogão', 'Travesseiro comum', 'Torradeira', 'Cozinha', 'Secador de cabelo', 'Chaleira elétrica', 'Secadora de roupas', 'Micro-ondas', 'Internet sem fio (Wi-Fi)', 'Área para refeições']"
580,8049819,Linda cobertura com jacuzzi a poucos metros do mar RMB404,https://www.booking.com/hotel/br/linda-cobertura-com-jacuzzi-a-poucos-metros-do-mar-rmb404.html,10.0,10.0,10.0,10.0,10.0,10.0,,3,921,804981901,Linda cobertura com jacuzzi a poucos metros do mar RMB404,Florianópolis,apartment,Apartamento de 2 Quartos,155.0,"['Ar-condicionado', 'TV', 'Vaso sanitário', 'Travesseiro comum', 'Secador de cabelo', 'Torradeira', 'Andares superiores acessíveis por elevador', 'Micro-ondas', 'Máquina de lavar roupas', 'Produtos de higiene pessoal gratuitos', 'Geladeira', 'Jacuzzi', 'Terraço', 'Toalhas', 'Área para refeições', 'Taças de vinho', 'Guarda-roupa ou armário', 'Chaleira elétrica', 'Utensílios de cozinha', 'Vista da montanha', 'Cozinha', 'TV de tela plana', 'Acessível por elevador', 'Canais a cabo', 'Secadora de roupas', 'Mesa de jantar', 'Churrasqueira', 'Internet', 'Banheiro privativo', 'Internet sem fio (Wi-Fi)', 'Fogão', 'Roteador wireless', 'Sofá-cama', 'Chuveiro', 'Área de estar', 'Tomada perto da cama', 'Cesto de lixo', 'Máquina de café', 'Comodidades para passar roupa', 'Roupa de cama', 'Varal para secar roupas']"
581,8041791,Apto pé na areia com linda vista frente mar CEL403,https://www.booking.com/hotel/br/apto-pe-na-areia-com-linda-vista-frente-mar-cel403.html,5.6,7.5,8.1,7.5,9.4,7.8,,4,922,804179102,Apto pé na areia com linda vista frente mar CEL403,Balneário Camboriú,apartment,Apartamento,90.0,"['Cesto de lixo', 'Geladeira', 'Varal para secar roupas', 'Vista do mar', 'Máquina de lavar roupas', 'Torradeira', 'Área para refeições', 'TV', 'Toalhas', 'Sofá-cama', 'Internet sem fio (Wi-Fi)', 'Micro-ondas', 'Máquina de café', 'Guarda-roupa ou armário', 'Utensílios de cozinha', 'Arara para roupas', 'Banheiro privativo', 'Roupa de cama', 'Área de estar', 'Sofá', 'Mesa de trabalho', 'Cozinha', 'Fogão', 'Comodidades para passar roupa', 'Forno', 'Internet']"
582,8026442,Apto com vista mar 100m da praia Ingleses CSC110,https://www.booking.com/hotel/br/apto-com-vista-mar-100m-da-praia-ingleses-csc110.html,7.5,9.2,7.5,10.0,10.0,8.3,,3,923,802644202,Apto com vista mar 100m da praia Ingleses CSC110,Florianópolis,apartment,Apartamento,45.0,"['Secador de cabelo', 'Produtos de higiene pessoal gratuitos', 'Área de estar', 'Vaso sanitário', 'Sofá-cama', 'Vista do mar', 'Cozinha', 'Máquina de lavar roupas', 'Papel higiênico', 'Andares superiores acessíveis por elevador', 'Torradeira', 'Banheiro compartilhado', 'Serviço de streaming (como Netflix)', 'Cesto de lixo', 'Comodidades para passar roupa', 'Taças de vinho', 'Roteador wireless', 'TV', 'Internet sem fio (Wi-Fi)', 'Acessível por elevador', 'Micro-ondas', 'Máquina de café', 'Ar-condicionado', 'Sofá', 'Utensílios de cozinha', 'Tomada perto da cama', 'Guarda-roupa ou armário', 'Chuveiro', 'Travesseiro comum', 'Roupa de cama', 'Toalhas', 'Chaleira elétrica', 'Fogão', 'Terraço', 'Mesa de trabalho', 'Geladeira', 'Área para refeições', 'Churrasqueira', 'TV de tela plana', 'Arara para roupas']"
583,8025819,Chalé 300m da Praia com Charme Rústico MAV006,https://www.booking.com/hotel/br/loft-charmoso-em-cond-com-jacuzzi-jurere-mav006.html,2.5,2.5,2.5,2.5,2.5,1.0,,1,924,802581902,Chalé 300m da Praia com Charme Rústico MAV006,Florianópolis,chalet,Estúdio Duplo Deluxe,18.0,"['Fogão', 'Arara para roupas', 'Ar-condicionado', 'Banheiro compartilhado', 'Utensílios de cozinha', 'Vaso sanitário', 'Vista do mar', 'Internet', 'Cozinha', 'Toalhas', 'Internet sem fio (Wi-Fi)', 'Chuveiro', 'Terraço', 'Guarda-roupa ou armário', 'Área para refeições', 'Roupa de cama', 'TV', 'Geladeira']"
